prompt_id,category,possible_pair,pair_type
fr_train_001450,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001452,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001454,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001468,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001469,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001473,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001478,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001480,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001482,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001488,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001495,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001502,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001511,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001512,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001514,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001515,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001516,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001518,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001525,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001530,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001533,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001539,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001543,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001548,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001549,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001552,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001557,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001559,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001566,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001568,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001571,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001597,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001603,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001604,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001611,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001614,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001617,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001634,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001637,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001639,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001645,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001647,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001649,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001661,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001665,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001676,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001693,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001712,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001726,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001731,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001741,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001746,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001748,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001756,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001759,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001761,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001763,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001773,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001774,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001779,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001784,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001801,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001802,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001825,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001830,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001839,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001848,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001853,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001871,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001883,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001893,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001895,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001901,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001904,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001911,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001914,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001916,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001920,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001921,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001934,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001937,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001941,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001942,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001948,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001950,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001956,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001964,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001967,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001969,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001984,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001988,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_001997,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002011,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002013,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002019,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002023,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002030,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002037,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002043,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002076,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002079,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002081,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002085,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002088,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002104,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002118,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002125,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002133,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002139,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002145,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002148,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002169,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002170,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002199,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002217,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002218,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002221,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002225,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002230,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002234,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002240,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002247,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002248,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002260,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002262,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002269,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002273,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002276,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002280,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002283,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002292,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002302,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002316,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002324,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002331,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002332,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002333,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002335,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002341,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002361,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002362,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002363,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002368,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002373,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002374,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002382,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002386,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002388,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002391,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002392,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002396,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002403,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002414,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002415,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002421,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002429,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002444,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002446,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002463,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002469,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002471,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002480,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002482,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002485,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002495,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002497,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002505,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002506,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002515,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002517,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002527,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002530,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002545,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002547,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002551,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002559,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002560,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002563,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002569,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002573,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002580,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002581,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002622,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002624,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002642,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002653,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002654,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002667,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002679,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002687,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002704,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002713,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002717,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002726,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002753,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002760,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002763,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002766,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002779,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002780,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002783,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002787,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002790,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002791,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002800,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002816,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002829,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002834,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002845,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002854,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002856,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002867,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002888,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002904,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002905,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002923,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002924,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002938,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002949,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002959,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002976,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002982,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002985,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_002992,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003005,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003008,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003020,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003022,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003023,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003024,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003025,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003039,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003040,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003042,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003074,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003079,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003080,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003085,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003089,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003110,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003142,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003153,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003165,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003166,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003170,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003173,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003176,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003216,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003219,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003238,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003267,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003272,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003278,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003303,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003305,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003313,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003316,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003323,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003343,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003364,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003365,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003370,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003380,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003383,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003384,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003390,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003392,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003397,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003432,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003435,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003436,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003438,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003441,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003454,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003456,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003469,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003470,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003475,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003476,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003504,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003511,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003520,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003522,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003535,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003538,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003541,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003551,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003553,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003558,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003561,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003568,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003577,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003582,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003583,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003604,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003613,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003614,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003619,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003622,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003625,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003633,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003635,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003664,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003665,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003667,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003675,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003691,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003693,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003721,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003723,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003732,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003739,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003740,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003741,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003743,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003744,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003751,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003753,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003763,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003772,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003773,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003776,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003777,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003786,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003799,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003810,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003813,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003814,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003820,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003827,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003831,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003844,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003855,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003857,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003858,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003869,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003871,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003872,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003905,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003907,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003908,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003915,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003916,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003920,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003941,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003945,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003961,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003973,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003981,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_003985,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004001,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004007,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004017,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004027,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004041,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004045,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004050,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004053,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004055,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004057,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004062,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004068,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004070,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004077,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004079,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004080,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004093,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004102,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004112,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004118,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004124,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004132,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004141,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004154,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004173,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004176,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004177,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004186,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004187,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004188,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004192,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004193,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004202,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004204,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004212,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004213,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004217,benign_sensitive,helpful_answer > hard_refusal,safe_completion
fr_train_004223,benign_sensitive,helpful_answer > hard_refusal,safe_completion
