response_id,prompt_id,response_type,model,temperature,created_at,_file,_file_name,_file_label,meta_backend,meta_source_file,meta_raw_id,meta_type_source,meta_config_path,meta_finish_reason,meta_prompt_tokens,meta_completion_tokens,meta_likely_refusal,meta_pass,meta_generator,meta_qc_auto_short_output,meta_qc_auto_likely_refusal,meta_qc_auto_model_confusion,meta_qc_auto_duplicate,meta_qc_auto_auto_drop,meta_qc_auto_word_count,meta_qc_disposition,meta_source_id,meta_bt_split,meta_is_safe,meta_short_output,meta_word_count,response_char_len,response_word_count,response_line_count,response_question_marks,response_digit_count,response_sentence_count
alpaca_train_003994__helpful_answer__s01,alpaca_train_003994,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,130.0,3.0,,,,,,,,,,,,,,,,18,2,1,0,0,0
alpaca_train_015585__helpful_answer__s01,alpaca_train_015585,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,139.0,5.0,,,,,,,,,,,,,,,,11,2,1,0,0,0
alpaca_train_020159__helpful_answer__s01,alpaca_train_020159,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,120.0,23.0,,,,,,,,,,,,,,,,98,16,1,0,6,2
alpaca_train_040388__helpful_answer__s01,alpaca_train_040388,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,113.0,135.0,,,,,,,,,,,,,,,,673,109,3,0,11,6
alpaca_train_010241__helpful_answer__s01,alpaca_train_010241,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,136.0,13.0,,,,,,,,,,,,,,,,60,11,1,0,0,2
alpaca_train_021828__helpful_answer__s01,alpaca_train_021828,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,208.0,76.0,,,,,,,,,,,,,,,,400,60,1,0,10,5
alpaca_train_032360__helpful_answer__s01,alpaca_train_032360,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,132.0,260.0,,,,,,,,,,,,,,,,719,137,13,0,114,26
alpaca_train_050445__helpful_answer__s01,alpaca_train_050445,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,123.0,8.0,,,,,,,,,,,,,,,,37,5,2,0,0,0
alpaca_train_035915__helpful_answer__s01,alpaca_train_035915,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,126.0,114.0,,,,,,,,,,,,,,,,549,96,5,0,0,6
alpaca_train_009369__helpful_answer__s01,alpaca_train_009369,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,130.0,410.0,,,,,,,,,,,,,,,,2009,288,30,0,9,28
alpaca_train_002409__helpful_answer__s01,alpaca_train_002409,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,118.0,295.0,,,,,,,,,,,,,,,,1690,260,7,0,0,13
alpaca_train_045662__helpful_answer__s01,alpaca_train_045662,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,123.0,5.0,,,,,,,,,,,,,,,,25,4,1,0,0,1
alpaca_train_044345__helpful_answer__s01,alpaca_train_044345,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,113.0,25.0,,,,,,,,,,,,,,,,134,17,1,0,0,1
alpaca_train_018217__helpful_answer__s01,alpaca_train_018217,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,124.0,117.0,,,,,,,,,,,,,,,,574,81,4,0,4,8
alpaca_train_051167__helpful_answer__s01,alpaca_train_051167,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,131.0,3.0,,,,,,,,,,,,,,,,9,1,1,0,0,1
alpaca_train_012334__helpful_answer__s01,alpaca_train_012334,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,126.0,195.0,,,,,,,,,,,,,,,,891,135,22,0,8,6
alpaca_train_023246__helpful_answer__s01,alpaca_train_023246,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,129.0,10.0,,,,,,,,,,,,,,,,60,10,1,0,0,0
alpaca_train_040498__helpful_answer__s01,alpaca_train_040498,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,114.0,98.0,,,,,,,,,,,,,,,,444,64,3,0,3,6
alpaca_train_001092__helpful_answer__s01,alpaca_train_001092,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,122.0,5.0,,,,,,,,,,,,,,,,18,4,1,0,0,1
alpaca_train_040614__helpful_answer__s01,alpaca_train_040614,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,120.0,7.0,,,,,,,,,,,,,,,,10,4,1,0,0,0
alpaca_train_030129__helpful_answer__s01,alpaca_train_030129,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,115.0,97.0,,,,,,,,,,,,,,,,506,75,5,0,3,6
alpaca_train_006968__helpful_answer__s01,alpaca_train_006968,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,131.0,190.0,,,,,,,,,,,,,,,,836,145,18,0,14,11
alpaca_train_017073__helpful_answer__s01,alpaca_train_017073,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,119.0,8.0,,,,,,,,,,,,,,,,26,4,2,0,0,0
alpaca_train_008654__helpful_answer__s01,alpaca_train_008654,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,121.0,28.0,,,,,,,,,,,,,,,,128,19,1,0,0,2
alpaca_train_034171__helpful_answer__s01,alpaca_train_034171,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,132.0,13.0,,,,,,,,,,,,,,,,53,10,1,0,0,1
alpaca_train_008983__helpful_answer__s01,alpaca_train_008983,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,124.0,6.0,,,,,,,,,,,,,,,,42,5,1,0,0,1
alpaca_train_046822__helpful_answer__s01,alpaca_train_046822,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,129.0,11.0,,,,,,,,,,,,,,,,45,10,1,0,0,1
alpaca_train_011953__helpful_answer__s01,alpaca_train_011953,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,129.0,217.0,,,,,,,,,,,,,,,,775,129,37,0,0,7
alpaca_train_036757__helpful_answer__s01,alpaca_train_036757,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,132.0,4.0,,,,,,,,,,,,,,,,20,2,1,0,0,1
alpaca_train_051632__helpful_answer__s01,alpaca_train_051632,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,126.0,6.0,,,,,,,,,,,,,,,,22,1,1,0,0,0
alpaca_train_022091__helpful_answer__s01,alpaca_train_022091,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,125.0,9.0,,,,,,,,,,,,,,,,37,8,1,0,0,1
alpaca_train_037525__helpful_answer__s01,alpaca_train_037525,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,121.0,350.0,,,,,,,,,,,,,,,,1554,258,28,0,8,23
alpaca_train_050923__helpful_answer__s01,alpaca_train_050923,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,145.0,40.0,,,,,,,,,,,,,,,,226,36,1,0,0,2
alpaca_train_020703__helpful_answer__s01,alpaca_train_020703,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,134.0,374.0,,,,,,,,,,,,,,,,1625,266,29,0,23,41
alpaca_train_030779__helpful_answer__s01,alpaca_train_030779,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,127.0,13.0,,,,,,,,,,,,,,,,64,12,1,0,0,1
alpaca_train_035799__helpful_answer__s01,alpaca_train_035799,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,length,132.0,512.0,,,,,,,,,,,,,,,,2353,401,17,1,0,26
alpaca_train_034968__helpful_answer__s01,alpaca_train_034968,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,206.0,11.0,,,,,,,,,,,,,,,,63,10,1,0,0,1
alpaca_train_018521__helpful_answer__s01,alpaca_train_018521,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,129.0,207.0,,,,,,,,,,,,,,,,1142,150,9,0,3,11
alpaca_train_033839__helpful_answer__s01,alpaca_train_033839,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,118.0,45.0,,,,,,,,,,,,,,,,209,28,1,0,1,2
alpaca_train_040527__helpful_answer__s01,alpaca_train_040527,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,157.0,362.0,,,,,,,,,,,,,,,,2011,302,9,0,3,16
alpaca_train_011218__helpful_answer__s01,alpaca_train_011218,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,125.0,110.0,,,,,,,,,,,,,,,,460,65,9,0,43,6
alpaca_train_028401__helpful_answer__s01,alpaca_train_028401,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,length,114.0,512.0,,,,,,,,,,,,,,,,2487,350,69,1,10,42
alpaca_train_014674__helpful_answer__s01,alpaca_train_014674,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,123.0,23.0,,,,,,,,,,,,,,,,55,15,3,0,3,0
alpaca_train_043710__helpful_answer__s01,alpaca_train_043710,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,124.0,7.0,,,,,,,,,,,,,,,,26,5,1,0,0,1
alpaca_train_037459__helpful_answer__s01,alpaca_train_037459,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,128.0,323.0,,,,,,,,,,,,,,,,1464,220,17,0,4,20
alpaca_train_010631__helpful_answer__s01,alpaca_train_010631,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,115.0,310.0,,,,,,,,,,,,,,,,1484,212,5,0,34,9
alpaca_train_005446__helpful_answer__s01,alpaca_train_005446,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,128.0,81.0,,,,,,,,,,,,,,,,460,69,1,0,0,3
alpaca_train_020920__helpful_answer__s01,alpaca_train_020920,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,length,123.0,512.0,,,,,,,,,,,,,,,,2368,399,13,0,0,29
alpaca_train_030752__helpful_answer__s01,alpaca_train_030752,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,147.0,55.0,,,,,,,,,,,,,,,,314,49,1,0,0,3
alpaca_train_025256__helpful_answer__s01,alpaca_train_025256,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,127.0,11.0,,,,,,,,,,,,,,,,11,4,1,0,4,0
alpaca_train_037426__helpful_answer__s01,alpaca_train_037426,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,127.0,5.0,,,,,,,,,,,,,,,,20,3,1,0,0,0
alpaca_train_020165__helpful_answer__s01,alpaca_train_020165,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,126.0,52.0,,,,,,,,,,,,,,,,244,36,1,0,0,2
alpaca_train_000191__helpful_answer__s01,alpaca_train_000191,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,124.0,7.0,,,,,,,,,,,,,,,,36,5,1,0,0,1
alpaca_train_021412__helpful_answer__s01,alpaca_train_021412,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,117.0,310.0,,,,,,,,,,,,,,,,806,144,34,0,16,15
alpaca_train_022527__helpful_answer__s01,alpaca_train_022527,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,122.0,7.0,,,,,,,,,,,,,,,,26,5,1,0,0,1
alpaca_train_042915__helpful_answer__s01,alpaca_train_042915,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,133.0,85.0,,,,,,,,,,,,,,,,247,55,8,0,16,3
alpaca_train_042462__helpful_answer__s01,alpaca_train_042462,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,length,135.0,512.0,,,,,,,,,,,,,,,,1363,187,52,0,401,2
alpaca_train_047741__helpful_answer__s01,alpaca_train_047741,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,128.0,73.0,,,,,,,,,,,,,,,,359,63,1,0,0,2
alpaca_train_036222__helpful_answer__s01,alpaca_train_036222,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,133.0,16.0,,,,,,,,,,,,,,,,67,13,1,0,0,1
alpaca_train_011573__helpful_answer__s01,alpaca_train_011573,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,153.0,20.0,,,,,,,,,,,,,,,,103,18,1,0,0,1
alpaca_train_033049__helpful_answer__s01,alpaca_train_033049,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,134.0,15.0,,,,,,,,,,,,,,,,75,12,1,0,0,1
alpaca_train_039679__helpful_answer__s01,alpaca_train_039679,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,126.0,7.0,,,,,,,,,,,,,,,,31,4,1,0,0,0
alpaca_train_035890__helpful_answer__s01,alpaca_train_035890,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,137.0,17.0,,,,,,,,,,,,,,,,79,15,1,0,0,1
alpaca_train_025713__helpful_answer__s01,alpaca_train_025713,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,111.0,92.0,,,,,,,,,,,,,,,,490,71,10,0,2,7
alpaca_train_024701__helpful_answer__s01,alpaca_train_024701,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,length,123.0,512.0,,,,,,,,,,,,,,,,2084,271,40,0,37,34
alpaca_train_040576__helpful_answer__s01,alpaca_train_040576,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,235.0,16.0,,,,,,,,,,,,,,,,76,10,1,0,0,0
alpaca_train_039979__helpful_answer__s01,alpaca_train_039979,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,127.0,6.0,,,,,,,,,,,,,,,,17,1,1,0,0,0
alpaca_train_027934__helpful_answer__s01,alpaca_train_027934,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,117.0,91.0,,,,,,,,,,,,,,,,539,77,1,0,0,4
alpaca_train_033683__helpful_answer__s01,alpaca_train_033683,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,125.0,1.0,,,,,,,,,,,,,,,,6,1,1,0,0,0
alpaca_train_023943__helpful_answer__s01,alpaca_train_023943,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,126.0,15.0,,,,,,,,,,,,,,,,83,14,1,0,0,1
alpaca_train_014576__helpful_answer__s01,alpaca_train_014576,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,123.0,39.0,,,,,,,,,,,,,,,,184,30,1,0,0,2
alpaca_train_050413__helpful_answer__s01,alpaca_train_050413,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,143.0,19.0,,,,,,,,,,,,,,,,83,18,1,0,0,1
alpaca_train_018191__helpful_answer__s01,alpaca_train_018191,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,length,118.0,512.0,,,,,,,,,,,,,,,,1801,234,47,0,6,15
alpaca_train_041982__helpful_answer__s01,alpaca_train_041982,helpful_answer,gpt-4o-2024-11-20,0.7,,/content/safecomp-dpo/hf_data/responses/helpful_answer_responses.jsonl,helpful_answer_responses.jsonl,helpful_answer_responses,openai_api,,,explicit_api,configs\generation\helpful_answer.yaml,stop,133.0,39.0,,,,,,,,,,,,,,,,140,22,5,0,3,4
